"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"United States","USA","Interest payments (% of expense)","GC.XPN.INTP.ZS","","","","","","","","","","","","","6.50970745849073","6.1468501313262","8.32338146419137","7.48338718527099","7.76368112099981","8.19407008086253","7.62269017811479","9.46853878339234","10.4461593499259","11.6488279916275","12.8954095217808","12.9099992759395","14.2555572217928","15.8175355450237","15.1952695269527","15.0553590872737","15.2764156768733","15.3609570012149","15.2723652175266","15.5366329607947","15.2225104208403","14.363516300981","14.1863312924044","14.9279325798288","15.6229489926071","15.2985882296352","14.92326189971","13.8248636496585","12.8621492784223","16.0388812794962","13.7180074856549","12.3200478746138","12.2475055722108","12.7290937211609","13.0796302848008","13.5071416572316","11.5370353939545","9.57203800101203","9.72726177461458","10.7582888257397","10.8720701203904","10.7734774676114","11.0214096707977","10.4727715989105","10.743361988895","10.933895513731","11.758435496794","11.9761821175907","8.05044509810486",
"United States","USA","Customs and other import duties (% of tax revenue)","GC.TAX.IMPT.ZS","","","","","","","","","","","","","2.22898339837291","1.99572779981691","1.88607041329543","2.27622433278506","3.0640115210806","2.22424342649248","2.51261835464024","2.43832836578096","2.1422598967794","2.02732919254658","2.22449692914565","2.31877891825772","2.79369103629848","2.70324255942473","2.88335517693316","2.8480595948005","2.94133549608002","2.70425776754891","2.69365125148223","2.52226453095006","2.68509984639017","2.67838193471709","2.61703007130309","2.31726505507081","2.04523921021966","1.77710754309708","1.64753049408017","1.56167956774336","1.50417785398946","1.6445990787663","1.84870237560759","1.99454379833432","1.99816943104321","1.81897458968266","1.70784929764242","1.76197980121137","1.92670368040455","2.01708240971479","2.21956350886429","2.14314424010581","2.11105791581502","2.0086563415418","1.94716349542298","1.86479299393902","1.839579042522","1.68278892800904","2.61228258167293","3.61998334238814","3.28658182542537",
"United States","USA","Net investment in nonfinancial assets (current LCU)","GC.NFN.TOTL.CN","","","","","","","","","","","","","3520000000","3250000000","2850000000","3990000000","5170000000","5970000000","7860000000","9000000000","9430000000","13910000000","13460000000","13820000000","14820000000","14900000000","14320000000","16190000000","17450000000","17440000000","18690000000","19580000000","21440000000","22310000000","23090000000","17280000000","26450000000","22070000000","27800000000","37650000000","42650000000","157022000000","174940000000","189971000000","203889000000","213592000000","216471000000","240953000000","247737000000","268288000000","290479000000","284627000000","273585000000","256856000000","251056000000","223701000000","248569000000","","","","",
"United States","USA","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","FX.OWN.TOTL.40.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5778121948242","","","87.6911468505859","","","85.2185668945313","","","",
"United States","USA","Broad money (current LCU)","FM.LBL.BMNY.CN","326239000000","352973000000","384507000000","420332000000","458295000000","497807000000","521303000000","574880000000","625349000000","631342000000","701958000000","799918000000","908630000000","1001092000000","1079685000000","1189580000000","1311016000000","1468795000000","1634343000000","1794383000000","1986011000000","2225612000000","2448890000000","2651444000000","2983758000000","3231204000000","3534144000000","3677790000000","3927548000000","4136390000000","4247161000000","4310890000000","4304287000000","4329959000000","4347481000000","4646119000000","5011559000000","5412659000000","5932377000000","6496459000000","7023352000000","7580500198181.05","7917998720540.51","8266683128541.8","8741359853877.03","9447094076739.34","10297599323202.7","11503807526482.2","12444255813345.6","13130258002953","12768868670908.1","13622257521129.8","14289978816859.1","14933186984470.5","15706487072700","16200148206841","16823761856960.4","17631631156299","18342259948911.8","19881523881838","23301047844003.4",
"United States","USA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3748863111551","12.7393075429443","12.2288772120957","11.9634094945734","11.7760477755944","11.6566180965357","11.7110529820643","11.5854894119526","11.6500095760816","11.6862191515384","11.7765033374649","11.0208873973892",
"United States","USA","Capture fisheries production (metric tons)","ER.FSH.CAPT.MT","2755715","2979093","2995674","2741650","2585660","2702785","2495433","2377789","2470105","2478221","2836550","2917107","2810040","2836981","2919015","2876146","3111419","3065974","3502537","3609656","3727627","3725240","3977879","4186687","4763710","4744131.5","4910476","5745394","5754885","5579698.5","5781091.5","5373133","5473939.5","5817721.5","5846727.5","5414226","5268586","5385731","5059144","5205206","5041558","5275155","5326987","5345396","5363263","5320894","5311208","5189908","4606530","4527104","4687648","5491330","5338928","5581776","5476248","5472360","5463707","5501797","5353303","","",
"United States","USA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","23.7314042976734","24.1039894894471","24.2042469537513","24.0814526874783","24.1559530813815","23.5600332351566","23.3852183966387","23.598201876303","24.1630231746618","24.4322249055669","24.5892844059248","25.3394868111444","25.5030384427622","25.7221138367395","25.9590790021569","27.4029442223483","27.0046188776041","26.8811693758406","27.9054117795038","27.1547188681801","27.011292881502","27.2618577532864","28.4103323766318","28.9647800236151","28.5763339204888","28.6349185249189","29.3679633182428","29.3409838613579","29.3696153742876","29.2317260927639","29.7110849670481","29.3707438380744","29.5745384631287","29.362670559988","29.9947048027041","30.3086032823594","30.1549969597191","29.6851315843114","30.290047239325","31.002177126928","30.4408929153729","30.6836225321758","31.4578610330843","31.4931320028167","31.4439677907099","31.6982535025525","32.2370511598348","31.7658190669485","30.9905254716399","31.6877186334809","31.3326039591925","31.7460104239428","33.6254409937888","33.0829660779476","33.3979881032647","","","","","","",
"United States","USA","Nitrous oxide emissions (% change from 1990)","EN.ATM.NOXE.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.460536763538211","2.18778316471895","3.56845930368337","7.36485161001035","6.92860278937681","10.2990219432223","9.81886799503031","4.9211108931424","2.25877869013256","-1.91407673121655","-3.76836775682164","-4.32885874692899","-4.17005296639857","-3.01170492017675","-3.451690347411","-5.98604377434634","-6.08319554596494","-8.87350652504928","-8.2093247017721","-8.3681304823025","-10.5795243299797","-12.9497239581874","","","","","","","","",
"United States","USA","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-90110.50625","92014.9262500001","90579.74375","92328.6799999999","104390.4","89818.8262499999","112316.15","129745.09375","136714.603125","143937.09375","134115.6","140749.003125","130211.3","157170.5","154457.896875","159184.096875","154790.196875","-2819.19687499979","196775.403125","160964.003125","-11271","-15758.5","-12788.203125","-7607.09375","-11868.203125","5925.40625","14821.09375","118950.90625","148570","141874.203125","109549.90625","118677.59375","38003.59375","26838.90625","58947.296875","64437.90625","90576.796875","102610.5","109824.09375","114027.5","85723","2913.90625","-1686.90625","64461.453125","3348.703125","29416.03125","37873.390625","","","","",
"United States","USA","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.721910984018","191.471248228768","188.668069591858","186.830499511376","182.950766941684","180.44031780766","177.744161796343","171.996236391102","166.019820573205","162.772549565763","160.735787365169","156.161948969797","155.225269990687","151.257071872782","148.724318831545","144.361668881049","139.026197887594","138.852970178019","135.477788505089","132.151076503591","131.847670866821","128.380284626839","123.638943460877","122.843881822997","121.662059506495","116.227574190539","","","","","",
"United States","USA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","53.9120071928861","53.7305350452496","53.2502024255671","54.3900654256682","54.015362257073","54.6300693578031","54.0999349871459","52.4451319913718","52.0592497868713","49.4470199044028","46.3873498898633","44.7880097218471","44.5662573084567","46.1641233899209","44.1764950813223","44.2954314922731","46.1708537636632","46.1130218136634","44.0050732977558","47.6674423424023","51.2034260006921","52.8278342765603","53.6795932063611","55.0405873321791","56.0522527746312","57.2203518859588","56.1740166775011","57.6421865701551","57.6793133200982","54.1160387558882","53.0673504822167","52.6011017269401","53.2400048064619","53.4013067886965","52.5162305212018","51.4992802892557","52.7220311762238","53.8095484475331","52.7351265762896","52.1167181858501","52.8951522460279","51.6334269469013","50.657299487706","51.3811676423779","50.3966895527569","50.4570863552959","49.7728777773905","48.9939094547418","49.1044398086107","45.437731595683","45.7976057577193","43.3457640868712","38.4798556926388","39.9431412367387","39.6507326894421","34.2327337278988","","","","","",
"United States","USA","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official flows from UN agencies, UNPBF (current US$)","DT.NFL.UNPB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, commercial banks (NFL, current US$)","DT.NFL.PCBK.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net financial flows, bilateral (NFL, current US$)","DT.NFL.BLAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net bilateral aid flows from DAC donors, Luxembourg (current US$)","DC.DAC.LUXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","DC.DAC.CECL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Portfolio equity, net inflows (BoP, current US$)","BX.PEF.TOTL.CD.WD","","","","","","","","","","","700000000","840000000","2430000000","2760000000","250000000","3050000000","860000000","1320000000","1310000000","1050000000","4240000000","4820000000","3310000000","5985000000","-1280000000","4330000000","17898000000","15025000000","-2877000000","8990000000","-15960000000","10420000000","-5610000000","20940000000","890000000","16523000000","11057000000","67033000000","41958000000","112289000000","193600000000","121464000000","54067000000","33982000000","61787000000","89258000000","145481000000","275617000000","126805000000","219303000000","178953000000","123357000000","239066000000","-62642000000","154312000000","-187306000000","-139701000000","149634000000","156916000000","-244098000000","648399000000",
"United States","USA","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","6490000000","5620000000","7330000000","9340000000","5160000000","13730000000","11320000000","11280000000","14370000000","24720000000","19040000000","10110000000","7774000000","8770000000","12820000000","3680000000","19524000000","39797000000","21701000000","50980000000","59940000000","49270000000","58770000000","82800000000","89990000000","110060000000","103020000000","121380000000","174760000000","247485000000","186370000000","146041000000","178985000000","195218000000","374004000000","52591000000","283801000000","523890000000","343583000000","312597000000","349828000000","436616000000","377240000000","392796000000","387529000000","302071000000","299815000000","409413000000","-130016000000","122191000000","311692000000",
"United States","USA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","34.72","34.92","36.43","34.87","38.65","39.35","42.36","42.83","43.76","41.45","47.78","46.56","50.44","46.13","53.7","52.97","56.7","58.38","64.12","58.32","66.27","67.97","50.1","63.91","68.27","62.97","61.58","51.51","62.42","66.27","63.51","72.75","61.54","77.19","65.73","73.18","76.98","77.54","77.09","79.21","76.24","73.76","76.97","85.63","82.06","79.27","86.2","87.02","90.97","89.38","86.59","85.3","93.77","97.87","95.7","106.43","101.9","104.3","","",
"United States","USA","Land under cereal production (hectares)","AG.LND.CREL.HA","","64869558","60548008","62420208","60977008","60379266","61141626","65847777","63042026","59258754","59229150","63782293","58369291","64531443","68262068","72020441","73082438","72223053","67303432","68371362","71550444","77733138","76214787","58729146","71957016","72873500","67107716","59233504","55714416","63533008","65700000","62131075","65890404","60273827","64017419","59766550","64881026","63803406","61556513","58461970","58526104","55166824","53570702","57813092","56782664","56805877","52861862","61919594","60985598","57937341","57483702","56668632","60253274","59486800","57979030","58125147","58445045","53165078","53839362","","",
"United States","USA","Logistics performance index: Ability to track and trace consignments (1=low to 5=high)","LP.LPI.TRAC.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01","","","4.17","","4.11","","4.137596","","4.200025","","4.09","","",
"United States","USA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","0.038445905","0.14146081","0.280860174","0.502281572","0.836569536","1.405118706","2.095449994","2.96895054","4.293056805","6.168585393","9.203138701","12.74143303","16.41343526","20.35683377","25.15099311","30.89124914","38.86183584","45.14982121","49.35962707","55.42732036","63.21739536","69.05236638","77.10934813","82.93180628","86.09952013","89.5449638","92.26777096","95.44904589","97.06859919","98.19768385","111.5562164","119.1439209","122.5945483","123.0448345","129.0140075","134.4588794","",
"United States","USA","Source data assessment of statistical capacity (scale 0 - 100)","IQ.SCI.SRCE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304781.56","305612.91","319307.62","329398.86","353853.49","384572.94","385515","391909.59","393978.95","399350.31","408817.1","423958.81","427996.8","429570.05","433192.28","429988.89","427264.63","432216.49","422807.71","","",
"United States","USA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","6","6","6.1","6.1","6.1","6.1","",
"United States","USA","Time required to enforce a contract (days)","IC.LGL.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","444","444","444","444","444","444","444","",
"United States","USA","Firms with female top manager (% of firms)","IC.FRM.FEMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average time to clear exports through customs (days)","IC.CUS.DURS.EX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.704651892185211","","","","","","","0.757","0.730934500694275","","0.720416069030762",
"United States","USA","Taxes on income, profits and capital gains (% of total taxes)","GC.TAX.YPKG.ZS","","","","","","","","","","","","","83.9738077915206","85.1205370765944","86.1797507106932","86.5283599511859","85.9462680637632","87.5186042665785","88.8000589470582","89.9200963916545","89.0176743649627","86.1565217391304","86.7379038298297","86.7095676221879","86.6702420711343","87.9108684555119","88.5868981372064","89.6781354051054","89.3304496710823","90.3041262534934","89.826298753325","89.0785788463354","88.6236559139785","88.7714532308955","88.3124935413868","89.0943117341344","90.2312056892064","90.7034507229664","91.0365749979864","90.1310997815004","91.155434218542","90.9757287747219","89.6033718373031","89.5724921921475","89.7118763417629","91.0684010378427","91.8674068477545","92.5895693463858","91.9454402710065","90.2125928479699","91.3198716699175","92.0521948462257","91.8565513997833","91.7118177326162","91.9177896149751","92.1486066318404","92.3302041930777","82.344093154423","90.9094536988797","91.1606409190525","91.852296714367",
"United States","USA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","16.721783114822","17.1140807758795","17.9661063017273","17.3084045144412","16.6033953022613","17.8357845468353","17.7143296965171","18.5975664295314","19.1047024348451","19.9495422727679","19.7264241254457","17.9777977005194","17.7907095107926","18.2404662479353","17.9724086940629","18.7390259751628","18.3821521423533","18.5506542493415","18.2058323595741","18.1313187820521","17.6483480046323","18.0456273686645","18.2572651688514","18.7804599339586","18.9521476326011","19.4159070437715","19.8287106719566","19.7831630304827","20.573341070162","19.5150553211487","17.3832978657184","16.782446075285","16.8515903310788","17.9353212081392","18.6329026771712","18.6888805397959","17.7874235943681","15.7041408945143","16.4716516474936","16.6950134127478","16.8104189948898","18.8714206664118","18.9428464169998","19.0709736734573","18.6504005551952","19.4945195628826","17.4854304108706","17.4547243958285","17.6265847946574",
"United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45001","2.47983","2.50401","2.54965","2.62879","2.6483","2.55926","2.56455","2.50243","2.51697","2.55764","2.63161","2.76791","2.8127","2.7354","2.76525","2.68166","2.70972","2.71924","2.71742","2.76145","2.81741","2.83283","","",
"United States","USA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","1554800000","1805900000","1163400000","1247000000","1201400000","1385000000","1646700000","2765200000","4817900000","5104600000","3414890000","2108565226.45738","2663322352.12239","2725956454.21069","4231847549.12931","4626896589.34101","7149001646.11658","7592498332.89743","6979304987.89091","7784025732.73575","15595967203.3543","18923509985.741","22809354762.2223","22626779423.481","23837779881.3768","32095422231.9859","37452484728.3892","34720297237.8669","36744652783.5718","63549633269.3773","72258214607.8445","66661474288.0029","60267694735.1053","62352691775.1732","63284090264.9375","74781404883.4358","64040728546.2044","58906941910.7011","70714734123.4414","60499603711.0814","56600377652.7229","57633677027.9848","67962414914.2412","74894067978.4824","75889985333.445","54083715801.8481","54853874760.9669","59524234464.1401","66607006099.5362","119718872595.853","121391806197.94","136912226738.474","139133870857.439","133533464073.2","119048483711.245","106539635766.333","106290809152.792","112251905534.783","114756990011.769","118437718706.204","133849095923.967",
"United States","USA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","2818","","","","","2818","","","","","2818","","","","","2818","","","","","2818","","","","","2818","","","","","2818","","","","","2818","","","","","2818","","","","","2818","","","","","2818","","","","","2818","","","",
"United States","USA","Population in largest city","EN.URB.LCTY","14163521","14360388","14560269","14762931","14968700","15176758","15388002","15602185","15819651","16039538","16191180","16128515","16066007","16003912","15941972","15880271","15818725","15757586","15696599","15635849","15601401","15646170","15691130","15736220","15781501","15826788","15872267","15917876","15963680","16009490","16085599","16253492","16423372","16594553","16767758","16942770","17119854","17298295","17478845","17661279","17813371","17867738","17922346","17977121","18032139","18087174","18142453","18197900","18253594","18309304","18365262","18421391","18477769","18534163","18590808","18647626","18704696","18761941","18819361","18804722","18803552",
"United States","USA","Disaster risk reduction progress score (1-5 scale; 5=best)","EN.CLC.DRSK.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","","","","","","","",
"United States","USA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","594255","579493","586231","589314","588197","589865","589557","584022","581486","600123","607555","608336","605957","591420","607640","601871","598844","604900","617992","621630","766550","769820","768670","751480","758520","745840","738600","722830","702980","688340","678650","672400","659770","659470","654670","652360","653140","645850","659100","649370","649940","628090","618150","618410","620810","617170","609200","614500","622590","","",
"United States","USA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","1282679.93","1298378.357","1335840.429","1360368.992","1395058.812","1465890.584","1530913.828","1590495.244","1690806.029","1783086.084","2039750.415","2099023.803","2271031.772","2401448.627","2301790.568","2236565.639","2301313.858","2444719.227","2494601.428","2422302.856","2218523.999","2037201.85","1930701.169","1928189.274","1959443.115","1963084.446","2046846.06","2097883.366","2181681.65","2174523.666","1993879.912","1961294.95","2006245.036","2047187.091","2076284.736","2076156.391","2134454.357","2188656.284","2236224.608","2267434.445","2318017.043","2327815.267","2304383.137","2376461.689","2428170.056","2446413.381","2394921.367","2377235.426","2242168.815","2152257.642","2166283.917","2091649.466","2041968.95","2073013.772","2077395.837","2132547.517","2127054.351","","","","",
"United States","USA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.0152561215187594","0.0215417719952203","0.0227867031843865","0.0294348609614496","0.0307168349373281","0.0308555023409935","0.0315988871911477","0.0368847483899885","0.0446859903381643","0.0523093703169529","0.0503112585758527","0.0495485446582677","0.099291829924656","0.139811112541332","0.146321401293085","0.180293959704847","0.191631543571737","0.191986038682096","0.151007450218913","0.196129701571792","0.239317436514345","0.263477093372901","0.2155147929741","0.262388527749649","0.320785336820702","0.434107864858278","0.462283178089831","0.479024815001691","0.444989961659066","2.27447547640803","3.00014393597128","1.90289072749002","2.1386003839666","2.13113884040194","2.134809651692","1.97356995076965","1.97036955076133","1.90492399692829","1.82583590397066","1.89473048333376","1.91659722023853","1.88010360445667","2.01428124733788","2.01802918082428","2.09419779753525","2.19635703638911","2.41730372155768","2.59477811196566","3.09253093498013","3.67566581320619","4.0972927613063","4.78961132612296","5.48624125590861","6.32000921832263","6.90002861670197","7.38695495139919","","","","","",
"United States","USA","Multilateral debt service (TDS, current US$)","DT.TDS.MLAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official aid received (constant 2018 US$)","DT.ODA.OATL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official flows from UN agencies, UNICEF (current US$)","DT.NFL.UNCF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net financial flows, IBRD (NFL, current US$)","DT.NFL.MIBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Short-term debt (% of total external debt)","DT.DOD.DSTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net bilateral aid flows from DAC donors, Total (current US$)","DC.DAC.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net bilateral aid flows from DAC donors, Greece (current US$)","DC.DAC.GRCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Stocks traded, total value (current US$)","CM.MKT.TRAD.CD","","","","","","","","","","","","","","","","137281000000","173321000000","165874000000","225844000000","271850900000","409816000000","415760100000","508143800000","797122900000","1108420900000","1468783000000","2181719500000","2876964300000","1965101500000","2341571000000","2032096400000","2139842200000","2530449200000","3434412300000","3648744090000","5178630800000","6965496000000","9265546100000","12305236800000","18815724700000","29782045700000","20883579600000","17052861300000","16045083400000","19103123800000","25792191700000","30581777000000","42852575300000","47245495800000","34306380734455","36025378147933.8","41045547210000","32349465130000","33247253460000","38976646580000","41398501970000","42071330000000","39785881380000","33027245670000","23192148690000","",
"United States","USA","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","11450000000","12800000000","13350000000","17040000000","20770000000","23330000000","27580000000","31090000000","35450000000","38831300000","47550000000","57250000000","63990000000","64220000000","71114000000","73093000000","86699000000","98662000000","110915000000","127140000000","147860000000","164260000000","177241900000","185911000000","200395000000","219193000000","239515000000","256093000000","262767000000","277997000000","298023000000","284033000000","288059000000","297735000000","344537000000","378490000000","423086000000","495658000000","540790000000","522458000000","582045000000","644669000000","684822000000","719416000000","757050000000","768664000000","780942000000","833775000000","861719000000","876297000000","705647000000",
"United States","USA","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","2590000000","-2270000000","-6420000000","910000000","-5510000000","8910000000","-9490000000","-31100000000","-33927000000","-27568000000","-25533000000","-28050000000","-36487000000","-67095000000","-112481000000","-122165000000","-145068000000","-159551000000","-126960000000","-117756000000","-111042000000","-76940000000","-96897000000","-132451000000","-165831000000","-174170000000","-191000000000","-198428000000","-248221000000","-337067000000","-446783000000","-422368000000","-475246000000","-541644000000","-664765000000","-782805000000","-837288000000","-821193000000","-832492000000","-509696000000","-648673000000","-740997000000","-741118000000","-700538000000","-749917000000","-761866000000","-749801000000","-799340000000","-878748000000","-861514000000","-922026000000",
"United States","USA","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","1.36518771331058","1.60565189466924","1.52492668621701","1.25720272393924","1.01569713758079","1.52671755725191","2.12765957446809","2.28013029315961","2.5244556642474","2.42892630416782","2.09909690017086","2.25044563279857","2.35109717868339","2.52488020641356","2.4809445523838","3.40136054421769","4.95396591731331","5.85773136827264","4.34416670891852","2.7997268559165","3.72227415653947","4.33755274261603","4.35542692719486","4.66425899443327","5.02273154236333","5.37373594512411","5.44215011471649","5.56663633679415","6.39099825101286","11.1195823993738","12.5519963427164","14.7227051225466","15.9072122118049","16.2481869843308","16.561999965589","16.2323603077298","19.0046116720245","20.9964588224612","20.9109711161298","21.8054134430646","20.7735135754382","19.3350342325983","18.6288225786875","17.6482334374698","17.4479315147714","16.6377301456996","16.671836198034","16.4331012299651","14.7609531020859","15.7060906311906","21.2628720399739",
"United States","USA","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.41901497104565","","","","","5.54815994667411","5.4098017947332","","","","5.60433187991234","","","","","5.78551729401439","","","",
"United States","USA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","92.0163994330786","93.6281842045712","92.3455844914401","92.1036074485094","90.5368409452778","93.2007828251877","94.6423494130203","97.6147417725072","97.5626630552546","96.3880432579644","98.0701303226618","96.4481646769452","96.4528579958317","96.6335871355962","97.886023763789","102.153905990428","101.212906490765","94.6439884788221","92.3978025590901","91.1041270479531","104.916435636364","97.3572473447145","94.5563640672783","88.4347125582229","101.709670623798","81.8563436139842","77.4742959655066","75.8420809564475","79.1859395848617","76.8450926284561","73.0166802824594","73.8439282397471","78.0950270800628","75.9099199969111","77.3015095947161","74.9435460311573","83.4668979833265","84.8611554054349","95.3829620714631","106.15279564166","102.811241348103","109.310822236326","126.150659183603","122.758081258955","120.374947734708","124.898066750874","120.423886054664","122.917587819913","122.63736001086","119.519188073189","129.171560294026","131.424268152458","134.709797471282","133.283804534282","129.489009181809","127.182808337541","125.085520381904","118.103892824802","","",
"United States","USA","Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100)","IQ.SPI.PIL4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.6","80.1416666666667","87.5","87.5","",
